"02;381;0000;GRENOBLE;381;381"
"02;385;0000;GRENOBLE;381;381"
"02;382;0000;GRENOBLE;382;381"
"02;391;0000;LONS LE SAUNIER;391;541"
"02;395;0000;LONS LE SAUNIER;391;541"
"02;401;0000;MONT DE MARSAN;401;641"
"02;405;0000;MONT DE MARSAN;401;641"
"02;411;0000;BLOIS;411;411"
"02;415;0000;BLOIS;411;411"
"02;412;0000;BLOIS;412;411"
"02;421;0000;SAINT PRIEST EN JAREZ;421;381"
"02;425;0000;SAINT PRIEST EN JAREZ;421;381"
"02;431;0000;LE PUY;431;381"
"02;435;0000;LE PUY;431;381"
"02;441;0000;NANTES;441;441"
"02;445;0000;NANTES;441;441"
"02;442;0000;NANTES;442;441"
"02;451;0000;ORLEANS;451;411"
"02;455;0000;ORLEANS;451;411"
"02;452;0000;ORLEANS;452;411"
"02;461;0000;CAHORS;461;821"
"02;465;0000;CAHORS;461;821"
"02;471;0000;AGEN;471;821"
"02;475;0000;AGEN;471;821"
"02;472;0000;AGEN;472;821"
"02;481;0000;MENDE;481;301"
"02;485;0000;MENDE;481;301"
"02;491;0000;ANGERS;491;351"
"02;495;0000;ANGERS;491;351"
"02;492;0000;ANGERS;492;351"
"02;501;0000;SAINT LO;501;351"
"02;505;0000;SAINT LO;501;351"
"02;502;0000;SAINT LO;502;752"
"02;511;0000;REIMS;511;541"
"02;515;0000;REIMS;511;541"
"02;512;0000;CHALONS SUR MARNE;512;541"
"02;521;0000;CHAUMONT;521;541"
"02;525;0000;CHAUMONT;521;541"
"02;531;0000;LAVAL;531;351"
"02;535;0000;LAVAL;531;351"
"02;532;0000;LAVAL;532;351"
"02;541;0000;VANDOEUVRE LES NANCY;541;541"
"02;545;0000;VANDOEUVRE LES NANCY;541;541"
"02;542;0000;NANCY;542;541"
"02;551;0000;VERDUN;551;541"
"02;555;0000;VERDUN;551;541"
"02;561;0000;VANNES;561;351"
"02;565;0000;VANNES;561;351"
"02;562;0000;LORIENT;562;351"
"02;571;0000;METZ;571;541"
"02;575;0000;METZ;571;541"
"02;581;0000;NEVERS;581;541"
"02;585;0000;NEVERS;581;541"
"02;582;0000;NEVERS;582;541"
"02;591;0000;LILLE;591;591"
"02;595;0000;LILLE;591;591"
"02;592;0000;LILLE;592;591"
"02;601;0000;BEAUVAIS;601;591"
"02;605;0000;BEAUVAIS;601;591"
"02;611;0000;ALENCON;611;351"
"02;615;0000;ALENCON;611;351"
"02;612;0000;ALENCON;612;351"
"02;621;0000;ARRAS;621;591"
"02;625;0000;ARRAS;621;591"
"02;622;0000;ARRAS;622;591"
"02;631;0000;CLERMONT FERRAND;631;381"
"02;635;0000;CLERMONT FERRAND;631;381"
"02;632;0000;CLERMONT-FERRAND;632;381"
"02;641;0000;PAU;641;641"
"02;645;0000;PAU;641;641"
"02;642;0000;PAU;642;641"
"02;651;0000;TARBES;651;641"
"02;655;0000;TARBES;651;641"
"02;652;0000;TARBES;652;641"
"02;661;0000;PERPIGNAN;661;341"
"02;665;0000;PERPIGNAN;661;341"
"02;662;0000;PERPIGNAN;662;821"
"02;671;0000;STRASBOURG;671;541"
"02;675;0000;STRASBOURG;671;541"
"02;672;0000;STRASBOURG;672;541"
"02;681;0000;COLMAR;681;541"
"02;685;0000;COLMAR;681;541"
"02;691;0000;LYON;691;381"
"02;695;0000;LYON;691;381"
"02;692;0000;LYON;692;381"
"02;701;0000;VESOUL;701;541"
"02;705;0000;VESOUL;701;541"
"02;711;0000;MACON;711;381"
"02;715;0000;MACON;711;381"
"02;712;0000;MACON;712;381"
"02;721;0000;LE MANS;721;351"
"02;725;0000;LE MANS;721;351"
"02;722;0000;LE MANS;722;351"
"02;731;0000;CHAMBERY;731;381"
"02;735;0000;CHAMBERY;731;381"
"02;741;0000;ANNECY;741;381"
"02;745;0000;ANNECY;741;381"
"02;751;0000;PARIS;751;591"
"02;755;0000;PARIS;751;591"
"02;761;0000;BOIS GUILLAUME;761;591"
"02;765;0000;BOIS GUILLAUME;761;591"
"02;762;0000;ROUEN;762;591"
"02;791;0000;NIORT;791;791"
"02;795;0000;NIORT;791;791"
"02;792;0000;NIORT;792;752"
"02;801;0000;AMIENS;801;591"
"02;805;0000;AMIENS;801;591"
"02;802;0000;AMIENS;802;591"
"02;811;0000;ALBI;811;821"
"02;815;0000;ALBI;811;821"
"02;812;0000;ALBI;812;821"
"02;821;0000;MONTAUBAN;821;821"
"02;825;0000;MONTAUBAN;821;821"
"02;822;0000;MONTAUBAN;822;821"
"02;831;0000;DRAGUIGNAN;831;381"
"02;835;0000;DRAGUIGNAN;831;381"
"02;832;0000;TOULON;832;752"
"02;841;0000;AVIGNON;841;341"
"02;845;0000;AVIGNON;841;341"
"02;842;0000;AVIGNON;842;752"
"02;851;0000;LA ROCHE SUR YON;851;851"
"02;855;0000;LA ROCHE SUR YON;851;851"
"02;852;0000;LA ROCHE SUR YON;852;851"
"02;861;0000;POITIERS;861;871"
"02;865;0000;POITIERS;861;871"
"02;862;0000;POITIERS;862;752"
"02;871;0000;LIMOGES;871;821"
"02;875;0000;LIMOGES;871;821"
"02;872;0000;LIMOGES;872;821"
"02;881;0000;EPINAL;881;541"
"02;885;0000;EPINAL;881;541"
"02;891;0000;AUXERRE;891;541"
"02;895;0000;AUXERRE;891;541"
"02;892;0000;AUXERRE;892;541"
"02;971;0000;POINTE A PITRE;971;591"
"02;992;0000;AJACCIO;992;381"
"02;752;0000;LANDERNEAU D.O.M;752;351"
"02;962;0000;LANDERNEAU;962;351"
"02;982;0000;AURILLAC;982;351"
"03;001;1100;R.A.M. (ALPES);001;002"
"03;001;1200;R.A.M. (ALPES);001;002"
"03;001;4200;ADREA MUTUELLE PROFESSIONS INDEPENDANTES;003;002"
"03;001;5200;HARMONIE MUTUELLE;004;002"
"03;001;5400;EOVI MUTUELLE;005;002"
"03;003;1100;R.A.M. (ALSACE);006;001"
"03;003;1200;R.A.M. (ALSACE);006;001"
"03;003;1400;RAM (ALSACE);006;001"
"03;003;3100;AGIR-MUTUELLES ALSACE;009;001"
"03;003;3200;GROUPE MUTUALISTE DE L  EST;010;001"
"03;005;1100;R.A.M. (AQUITAINE);011;002"
"03;005;1200;R.A.M.  (AQUITAINE);011;002"
"03;005;1300;R.A.M (AQUITAINE);011;002"
"03;005;4100;Mutuelle de France PLUS;014;002"
"03;005;5100;UNION MTNS SUD-OUEST;015;002"
"03;005;5200;OCIANE;016;002"
"03;005;5300;MUTUELLE des LANDES (AQUITAINE);017;002"
"03;005;5400;MUTUELLE PREVIFRANCE;018;002"
"03;005;5500;UNION MTNS SUD-OUEST;019;002"
"03;007;1100;R.A.M. (AUVERGNE);020;002"
"03;007;1200;R.A.M. (AUVERGNE);020;002"
"03;007;3200;MUTUELLE PRECOCIA (AUVERGNE);023;002"
"03;007;5100;HARMONIE MUTUALITE;024;002"
"03;007;5200;ADREA MUTUELLE PROFESSIONS INDEPENDANTES;025;002"
"03;007;5300;MUTUELLE VIASANTE;026;002"
"03;007;5400;UTIM CENTRE;027;002"
"03;009;1100;R.A.M. (BOURGOGNE);028;001"
"03;009;3100;UNION RMPI;029;001"
"03;009;5200;HARMONIE MUTUELLE;031;001"
"03;009;5300;M.U.T.I.S. RADIANCE (BOURGOGNE);032;001"
"03;009;5400;M.C.I.P.L.S. MUTUELLE ACTION (BOURGOGNE);033;001"
"03;009;5500;UTIM CENTRE;034;001"
"03;009;5600;ADREA MUTUELLE PROFESSIONS INDEPENDANTES;035;001"
"03;011;1100;R.A.M. (de BRETAGNE);036;001"
"03;011;1200;R.A.M. (BRETAGNE);036;001"
"03;011;1300;R.A.M (BRETAGNE);036;001"
"03;011;5100;PREVADIES;039;001"
"03;011;5200;PREVADIES;040;001"
"03;011;5300;UNION RMPI;041;001"
"03;011;5400;SMPIV - RADIANCE (BRETAGNE);042;001"
"03;013;1100;R.A.M. (CENTRE);043;001"
"03;013;5100;HARMONIE MUTUALITE;046;001"
"03;013;5200;HARMONIE MUTUALITE;047;001"
"03;013;5500;UTIM CENTRE;049;001"
"03;013;5800;C.P.S.A.C. de L INDRE (CENTRE);050;001"
"03;015;1100;R.A.M. (CHAMPAGNE ARDENNE);051;001"
"03;015;1200;R.A.M. (CHAMPAGNE ARDENNE);051;001"
"03;015;5500;MUTUELLE SANTE DES INDEPENDANTS (CHAMPAGNE ARDENNE);055;001"
"03;017;1100;R.A.M. (de la COTE AZUR);057;002"
"03;017;1200;R.A.M. (COTE D AZUR);057;002"
"03;017;1300;R.A.M (COTE D AZUR);057;002"
"03;017;5100;MUTUELLE SANTE (COTE D AZUR);060;002"
"03;017;5200;MUTUELLES DU SOLEIL;061;002"
"03;019;1100;R.A.M. (FRANCHE COMTE);062;001"
"03;019;3200;GROUPE MUTUALISTE DE L EST;063;001"
"03;019;5100;MUTUELLE JURASSIENNE (FRANCHE COMTE);064;001"
"03;019;5200;HARMONIE MUTUELLE;065;001"
"03;021;1100;R.A.M. (LANGUEDOC ROUSSILLON);066;002"
"03;021;1200;R.A.M. (LANGUEDOC ROUSSILLON);066;002"
"03;021;3100;MUTUELLES DU SOLEIL;069;002"
"03;021;3200;MUTUELLE PREVIFRANCE;070;002"
"03;021;4100;HARMONIE MUTUELLE;071;002"
"03;021;5100;MUTUELLE VIASANTE;072;002"
"03;021;5400;ADREA MUTUELLE PROFESSIONS INDEPENDANTES;074;002"
"03;021;5500;UTIM LR-MP;075;002"
"03;023;1100;R.A.M (DU LIMOUSIN);076;002"
"03;023;1200;R.A.M. (LIMOUSIN);076;002"
"03;023;1300;R.A.M (LIMOUSIN);076;002"
"03;023;5100;MUTUELLE PREVIFRANCE;079;002"
"03;023;5200;HARMONIE MUTUELLE;080;002"
"03;025;1100;R.A.M. (LORRAINE);081;001"
"03;025;1200;R.A.M. (LORRAINE);081;001"
"03;025;3100;AGIR;083;001"
"03;025;5100;AGIR-MUTUELLES LORRAINE;084;001"
"03;025;5200;S.M.A.C.I. des VOSGES (LORRAINE);085;001"
"03;025;5400;MUTUELLE BLEUE;086;001"
"03;027;1100;R.A.M. (MIDI PYRENEES);087;002"
"03;027;1200;R.A.M. (MIDI PYRENEES);087;002"
"03;027;1300;R.A.M (MIDI PYRENEES);087;002"
"03;027;2100;MUTUELLE BLEUE (MIDI PYRENEES);091;002"
"03;027;4100;Mutuelle de France PLUS;092;002"
"03;027;4200;HARMONIE MUTUELLE;093;002"
"03;027;4300;MUTUELLE PREVIFRANCE;094;002"
"03;027;4400;OCIANE;095;002"
"03;027;5100;UTIM LR-MP;096;002"
"03;027;5200;MUTUALITE SANTEVIE - UMT (MIDI PYRENEES);097;002"
"03;027;5400;MUTUALITE SANTEVIE - MTG (MIDI PYRENEES);098;002"
"03;029;1100;R.A.M. (BASSE NORMANDIE);099;001"
"03;029;1200;R.A.M. (BASSE NORMANDIE);099;001"
"03;029;1300;R.A.M (BASSE NORMANDIE);099;001"
"03;029;3100;UNION RMPI;102;001"
"03;029;3400;ADREA MUTUELLE PROFESSIONS INDEPENDANTES;103;001"
"03;031;1100;R.A.M. (de HAUTE NORMANDIE);105;001"
"03;031;1200;R.A.M. (HAUTE NORMANDIE);105;001"
"03;031;1300;R.A.M (HAUTE NORMANDIE);105;001"
"03;031;3100;HARMONIE MUTUELLE;108;001"
"03;033;1100;R.A.M. (NORD);109;001"
"03;033;1200;R.A.M. (NORD);109;001"
"03;033;3200;C.M.P.A.C.N. RADIANCE (NORD);112;001"
"03;035;1100;R.A.M. (PAS DE CALAIS);114;001"
"03;035;3100;CMP RADIANCE;115;001"
"03;037;1100;R.A.M. (PAYS DE LA LOIRE);116;001"
"03;037;1200;R.A.M. (PAYS DE LA LOIRE);116;001"
"03;037;1300;R.A.M (PAYS DE LA LOIRE);116;001"
"03;037;5100;HARMONIE MUTUALITE;119;001"
"03;037;5200;HARMONIE MUTUALITE;120;001"
"03;037;5300;HARMONIE MUTUELLE;121;001"
"03;037;5400;PREVADIES;122;001"
"03;037;5500;HARMONIE MUTUALITE;123;001"
"03;039;1100;R.A.M. (PICARDIE);124;001"
"03;039;1300;R.A.M (PICARDIE);124;001"
"03;039;3100;UNION RMPI;126;001"
"03;039;3200;S.I.M.S.A. MUTUELLE ACTION (PICARDIE);127;001"
"03;041;1100;R.A.M (DU POITOU ET DES CHARENTES);128;002"
"03;041;1200;R.A.M. (POITOU CHARENTES);128;002"
"03;041;1300;R.A.M (POITOU CHARENTES);128;002"
"03;041;3200;UNION RMPI;131;002"
"03;041;4100;UMCAPI;132;002"
"03;041;5400;HARMONIE MUTUALITE;133;002"
"03;041;5500;UMCAPI;134;002"
"03;043;1100;R.A.M. (PROVENCE);135;002"
"03;043;1200;R.A.M. (PROVENCE);135;002"
"03;043;1300;R.A.M (PROVENCE);135;002"
"03;043;4300;MUTUELLES DU SOLEIL;138;002"
"03;043;5100;Mutuelle de France PLUS;139;002"
"03;043;5200;EOVI MUTUELLE;140;002"
"03;043;5300;M.C.M. LES MUTUELLES DU SOLEIL (PROVENCE);141;002"
"03;045;1100;R.A.M (RHONE);142;002"
"03;045;3200;UNION RMPI;143;002"
"03;045;3300;EOVI Mutuelles Presence;144;002"
"03;045;3400;HARMONIE MUTUELLE;145;002"
"03;045;4200;ADREA MUTUELLE PROFESSIONS INDEPENDANTES;146;002"
"03;045;5100;ADREA MUTUELLE PROFESSIONS INDEPENDANTES;147;002"
"03;045;5200;EOVI MUTUELLE;148;002"
"03;047;1100;R.A.M (ILE DE FRANCE);149;002"
"03;047;1300;R.A.M (PROF. INDUST. COMM. ILE DE France);149;002"
"03;047;2100;MUTUELLE BLEUE (PROF. INDUST. COMM. ILE DE France);151;002"
"03;047;3100;AVENIR SANTE MUTUELLE;180;002"
